geneID,symbol,entity,-1_R1,-1_R2,-1_R3,0_R1,0_R2,0_R3,2_R1,2_R2,2_R3,5_R1,5_R2,5_R3,10_R1,10_R2,10_R3,20_R1,20_R2,20_R3,30_R1,30_R2,30_R3
gene-SAURSH1000_RS11615,gene-SAURSH1000_RS11615,host,16.201794558972395,38.021739882052344,35.844840306399995,41.529063524935765,47.29114179660312,47.624018520383245,54.16124085935946,65.58314513588066,35.59364439255922,53.94379082718888,27.066800356714573,25.384130929980703,39.27513729906124,37.48719902409611,19.09100483475272,7.764707455520782,22.063158625202544,2.7146685960416588,10.20283224953094,18.32295944212343,3.355627278887061
gene-SAURSH1000_RS12815,gene-SAURSH1000_RS12815,host,36.338804510469025,50.86870809939922,64.92946950238245,75.84380105778159,67.36695199142147,95.37919253852763,81.02610550097076,75.25475385978102,76.6095954308855,82.4720075840593,65.4721716094947,40.84517841916675,53.093334918582215,54.791581991059,20.452759334738545,16.57895072739784,36.624232150007266,11.132522532012944,15.273268114429415,37.74986450160472,9.2574103439472
gene-CPT_phageK_gp135,gene-CPT_phageK_gp135,phage,0.1317534118644012,0.2158522551327065,0.2114739841085545,15.97522170321826,1.2481748339423273,0.3332407140755362,26.46280323874525,5.381722287900102,14.993428965361227,581.4822690692432,105.1143286131311,1263.6702987027163,2958.948647164288,1361.091166312393,4040.588498816946,2035.7526248428535,3479.6077733792886,3302.3342880449427,1710.867030651434,2043.6201741638383,1440.781631124269
gene-SAURSH1000_RS01165,gene-SAURSH1000_RS01165,host,15.796663496899772,37.30717293879285,26.295624319261933,39.51118069144566,55.14033462276953,46.18073431142455,41.6039554054756,75.98832456918863,30.228128269341415,55.14985911159364,71.7461030147632,17.92105458975905,28.153232334138213,34.747734312756975,11.096201525379485,8.267718210513358,24.170725166068348,5.147895172283723,10.243000880434606,18.007831876086083,4.716373773868822
gene-SAURSH1000_RS06365,gene-SAURSH1000_RS06365,host,1.4919879966137202,4.212570770212501,2.2928469279147117,3.1630729877025914,5.713926158793554,7.145846186476902,2.341431941847468,4.136970194100078,3.612489281632876,1.9732573472123631,3.057379442286696,1.6027671912595287,2.352066255232554,2.345345103531672,0.6555770934164888,1.0746270833963631,1.7678257500162289,0.0655996675660386,0.739650951991582,0.7690255674283653,0.2432650905802986
gene-SAURSH1000_RS00755,gene-SAURSH1000_RS00755,host,16.05375469332823,42.27247491888959,23.38631336716488,41.025828330187906,37.0428085771482,46.50071757870409,37.4561168788714,46.27223245571724,39.14315689386544,48.802848405805086,30.998128224465468,20.707109905687396,35.19347235204962,30.38376497706927,13.98123785425794,9.480428967044784,29.64620715062803,6.021862721942944,11.490405659614096,14.352241316156618,5.278246467146196
gene-SAURSH1000_RS05550,fmt,host,40.79921758743309,72.93938271277602,64.1071182402923,63.64487364455224,106.2348804978798,126.124133723108,64.59916054273519,111.65841668114346,63.87081743775904,58.299520349991184,110.78100831747147,34.53312601082362,37.775501343104885,71.46203052459629,23.97969331976531,18.538465294445594,40.11415716302851,8.381829318974779,13.085585148436872,31.84263295761734,7.1916541895806025
gene-CPT_phageK_gp177,gene-CPT_phageK_gp177,phage,0.1200656091990107,0.1967040712096439,0.1927141951956989,10.810444261799326,0.2274899294120693,0.3036790378268999,2.588647646873795,0.2335386399895205,2.385667204805941,28.632195575188895,6.040790027098714,52.31349771782184,117.52244800497498,54.20983597275939,185.9671311364919,933.484060096194,1193.6768155008774,2312.6787189407155,2270.535250746422,2311.8504115808555,2209.1393329408575
gene-SAURSH1000_RS02655,nagB,host,15.24121385389498,27.66918769252493,24.841088275581548,20.699080944384352,25.978810437049436,36.16781331146304,25.5752140722551,25.06709607729415,25.61741960058237,22.280152936203407,22.5859374610033,16.836446397776314,17.976075329065665,34.16046129057001,16.068692648514563,8.822136174759867,25.436660100035883,7.417948179433993,5.379054764574841,20.08778786353037,4.058584772092651
gene-CPT_phageK_gp089,gene-CPT_phageK_gp089,phage,0.1636058850623883,0.8041089504394234,0.262599562684249,2.946143051567289,2.1699039420843538,1.2414132095780963,27.290844018054095,6.682798005853972,11.525561041400127,663.9997174367173,107.47864654807846,1176.9562415383257,2088.6316604680255,1234.2729406816725,2006.5982120414185,546.19791286018,1336.7288135479855,759.6895655691965,423.72370956843207,437.7799043112313,511.11243044205776
gene-SAURSH1000_RS10530,gene-SAURSH1000_RS10530,host,10.066067349364838,14.31878218764938,9.771467937777055,14.39992024853766,15.189327594590477,18.14205620313253,14.43200022007372,16.53113190921772,15.351860658383169,298.31278984871096,13.256896286190493,9.806224277247344,10.42082795671859,14.066795441020146,6.777245696718097,5.344130637402968,10.389853092200642,4.359589243305768,4.429382795342925,8.894034010048408,3.8492350702483153
gene-SAURSH1000_RS09780,gene-SAURSH1000_RS09780,host,610.772307421763,378.21216043620063,354.993478697118,424.4362762025385,620.9323919089817,455.95761077094295,325.4703239261563,555.7994534266261,539.479574046259,316.86536223482614,545.3554535307776,308.93069410859533,207.75292637292844,523.1626629938139,112.36696694747924,262.8434267473442,161.2555271490707,74.50620556364939,193.8632685633766,176.5836002545288,83.85025272785259
gene-SAURSH1000_RS00025,gyrB,host,91.70629845443574,193.27745579241667,136.0807219073976,111.42389148754918,183.37875035515663,225.52853219773485,129.3136699832211,220.58068518650512,115.45217036974609,123.89002389165609,180.00617724160816,84.8168935949993,86.6832858406379,139.92195560558127,71.98033205994159,45.283730104938535,92.73547946015364,30.67084488199625,27.925462149878964,78.74312378448573,25.648437961105756
gene-SAURSH1000_RS11920,opp1C,host,4.774471052699973,3.7848576460338377,5.520929426502987,8.073786509823828,2.8208751247096595,6.622297362818328,8.447166005588171,6.291047777924602,5.471329551837073,5.9763098853785355,6.125301572305415,2.5920614231059274,5.272014931798026,9.57278214096663,1.2958322700902936,1.406896836768342,4.220429980211158,0.7426334779976033,1.3802239913158567,4.861736243989919,0.131139456876046
gene-SAURSH1000_RS06610,arlR,host,14.143728763643468,24.723913532223055,27.915527147711508,27.70356516157108,24.49032494634295,47.07025086316949,31.100929384211,29.880207447386475,28.23762455143031,43.67242515091931,24.417344000444203,20.880494797242193,35.80298747986887,32.77679008071965,25.62213806769444,10.80000218813345,24.22724834681332,5.174322869424858,8.85434602913839,19.524033817037743,5.0131037833070335
gene-CPT_phageK_gp130,gene-CPT_phageK_gp130,phage,0.1276125903486628,0.3484472118570835,0.0682758862979047,12.51128749232242,0.0805964321345617,0.322767434490305,3.3305968822033365,2.233963904814042,1.4599043985773494,157.2556947065527,32.95855038785058,518.23399468203,1198.8333151367367,835.1267616955522,2213.65512090378,1621.7831857240903,3173.518287894133,2553.686162897726,1832.2986139343343,2399.0843194005297,1418.1008713996869
gene-SAURSH1000_RS04765,gene-SAURSH1000_RS04765,host,117.84099734554984,163.6058276804438,115.65033381876223,195.42563616713863,122.14921530582394,165.90043134415208,182.17190083749588,149.43829125669055,181.90814737983408,168.10629500811518,149.2058854240479,146.29478744734467,143.32149501120378,159.93827714932914,87.34087316157476,110.7170035638838,124.7762545884096,49.632337161591835,80.80820839722838,111.6663377321862,19.7327767657824
gene-SAURSH1000_RS03580,ytxJ,host,97.25987610218183,115.57375279259712,122.1627890816249,204.28978108291483,162.66167775194955,217.13902641178,181.1009235216754,217.3262566452013,184.73212323365627,148.92241936498567,229.81778368515788,96.5316332682474,96.76483102667262,140.16785746994634,45.01833604417341,49.57010350109018,87.44954854986821,26.165684224775365,56.61068246001423,61.593263564914665,12.439864367213715
gene-SAURSH1000_RS11695,gene-SAURSH1000_RS11695,host,2.0041720920142567,4.221571989806973,4.748675425206836,4.239172501977377,3.0740305846195013,3.138016724211299,3.5738010023642266,5.383365060271256,3.964990016379104,4.206625890193629,3.704132785847343,3.033918047462541,2.85332194053009,1.454982610524278,1.5329484314005222,1.076923295113022,2.2777754855978336,0.5916585401629256,1.1973738044321325,1.891641561838654,0.2437848877823933
gene-SAURSH1000_RS00080,dnaB,host,131.88911505734933,235.6085141073046,193.06578511926793,159.40505477370107,255.20765314557417,306.32956407568463,170.93301660130243,303.54022205747145,174.08450906286092,156.98731480576996,230.92707723293063,109.27607983824394,81.763174139454,158.11018740660828,76.44577953102267,42.70664676820793,85.97992775185998,35.37788667132663,30.227003926875888,75.75747662501298,20.60321616915525
gene-SAURSH1000_RS02195,ispE,host,62.44599606637455,202.62882563717395,89.08434987809656,82.9243840354333,194.47093174235144,161.13660436833428,86.1431840711218,175.49232219141854,88.0911255567084,82.58661995023252,119.10815671805943,41.41667048122009,57.78535845762429,86.1884398686537,29.09274569759416,23.32155949538044,49.80521097130527,10.762749698794138,19.70680238248624,51.7895364704095,6.316009884171406
gene-SAURSH1000_RS11020,gene-SAURSH1000_RS11020,host,13.39398573731187,9.7040675130091,20.641831574294855,23.895085686821623,17.69366117649428,34.14702069786919,22.586329176232177,18.371706345842284,25.35072625712979,20.80696676869967,14.344479175459805,12.074264613936943,10.61291695131248,9.825043864615555,6.489717168878401,7.827958575230139,6.084953388048692,3.8595646705968623,4.112638750706986,7.168801713443501,3.6803654026503247
gene-SAURSH1000_RS05145,pheS,host,41.29032491309663,75.10863555299004,69.65881147362718,72.25255868694494,75.03687654680937,105.71471638617784,92.51202203287215,109.19023030716836,89.51627909869316,82.70250333695122,104.34065195815248,45.66499145459199,49.50631298418435,73.64767502789745,31.64660679182656,18.15297818213177,41.94204151950685,11.417501347280028,15.798937887375653,35.01769705220488,6.140892980626179
gene-SAURSH1000_RS01040,tarL,host,83.90773369550477,142.8386003987501,132.04653427259962,149.87512877760503,198.36313709992083,252.08920142562815,158.5306501155322,237.7912832171805,178.79290991457947,164.76823113774407,188.88957218660417,90.8406606099086,95.11484456511656,127.05642107249663,57.34261805558614,33.378337135616704,74.82539670983432,26.28519255160763,26.87391721634889,64.58684759509265,15.73906412276098
gene-SAURSH1000_RS06580,gene-SAURSH1000_RS06580,host,13.591063126148628,25.407609197912336,22.53880110175151,27.960831895720563,41.77887021823776,40.93685453857467,24.125618061414706,48.81311422205206,31.06953639316827,28.61780340449908,38.02036632207281,15.080357353563803,18.986432754475917,28.372160905223424,7.376070049790824,6.272728543612863,17.796558970807315,4.545013331251565,7.5807757098787585,13.53765703598673,2.4489300090867694
gene-SAURSH1000_RS06785,recU,host,234.00729785227296,372.1716320710848,330.5500265575833,365.2474974689614,493.0457813667171,488.0892233045977,405.70647064159846,590.3990908106366,394.64476873655394,298.77107518676667,547.1246340716016,236.44579435473617,156.21269850908777,295.64689714710545,121.77666896607565,83.02394026603385,144.8912240312344,42.54279684960979,67.79607413803151,134.76211369092343,37.666514814684426
gene-SAURSH1000_RS11525,nreB,host,20.066617467869452,660.1206179642643,35.39461525907323,27.820129951872214,307.5162708415371,49.66252554838752,33.83763310064595,111.89005472796472,34.688041201895075,28.82453218671808,61.351414141886366,21.38485457495336,64.56598290533343,191.45040749959455,18.319209826177666,147.4087255179052,676.6775799127338,31.83637431763638,92.89240848993232,408.9528012664442,16.204275497466213
gene-SAURSH1000_RS05250,efb,host,2.600939341443631,10.4324255598175,18.57021847199036,5.275844123268491,6.287492747846832,17.92072201537537,5.190427304638515,14.82829678005751,6.642241001770756,7.196878029005967,18.436366395957727,2.515722264727975,7.811136962394055,12.516356432702826,4.733407032586121,7.951808839991162,22.59480100171345,3.521437576391389,4.340222430523357,20.34464298234504,6.185674381562896
gene-SAURSH1000_RS07225,gene-SAURSH1000_RS07225,host,263.71619930579624,411.6269039914802,382.5302079210129,697.0574460008205,281.8688399806784,606.877839035841,620.1136594799999,334.26077777600864,500.5429054853022,564.1444023282928,327.9928224946169,290.70828415385256,371.3069097535112,249.9863145710085,155.98386895991757,133.02328276512347,187.6133627362184,66.0639504845487,143.76441625308058,167.5007055325245,51.59168555394835
gene-SAURSH1000_RS04665,menD,host,40.955713360107005,68.58415282842917,58.88489297646355,60.05802367666292,125.52388771781514,105.61282093313298,64.39828707486038,131.14492072300408,68.96747010257174,59.07369260852558,102.75096179426956,34.57630321263761,34.856148810683145,56.60351704168643,18.42834780973961,16.129035525886277,36.29745451242999,6.671533216317434,13.820379057608358,35.43268387874124,5.384238274247697
gene-SAURSH1000_RS01990,gene-SAURSH1000_RS01990,host,5.275323616775434,41.42040479004543,6.3347836761966745,9.429204296800926,67.89350365771018,8.59866000020104,14.322491442545823,36.863553304382584,9.105495730869915,13.11672324816281,24.771995638685116,5.918880414966291,5.333494623517388,6.4614975774464005,2.7796545235294055,6.740158845904224,2.7978974468760787,2.1802850141436947,4.272294384318024,4.216887751150385,0.898356909308347
gene-SAURSH1000_RS05595,gene-SAURSH1000_RS05595,host,139.94847408236697,249.9620918977974,197.8635184913279,221.4855351497992,335.11996481550756,363.0057746567631,236.3854935003794,411.678177955287,207.1834852802087,217.39842600520672,334.72190134154744,130.2942875347913,136.39970581519773,205.46682432779647,92.10304564067228,55.87201131994372,132.3417927472149,31.25850399388769,41.200606290105874,119.34997160827346,17.950368857193183
gene-SAURSH1000_RS10910,gene-SAURSH1000_RS10910,host,32.47412114577271,68.91771364716946,58.2177943231463,52.90007463196728,87.27674043564787,95.27776953242898,45.24052666080109,94.650546252934,64.07386842926022,49.350215141331965,71.0994615270027,33.81986181924686,36.49787586375169,56.363487435880096,19.4888745928772,16.59060738818412,38.95148951210255,7.63993980720449,11.998994251126216,45.99185792855143,3.3180922981388834
gene-SAURSH1000_RS02895,gene-SAURSH1000_RS02895,host,39.95161551563055,81.9477651482594,55.52941687754051,70.5929787593526,70.8262891024224,111.88497039705898,79.85306569311409,113.96013577848343,73.32689075020274,63.31123282219476,103.92890550219164,37.454700499609494,55.8312190527996,71.72331544829031,31.21353990021289,17.438852454060406,52.54724261738887,11.731013933014554,15.165914456137305,42.69575630701537,6.292807031390124
gene-SAURSH1000_RS04480,cozEa,host,82.5427846136448,117.17259419713471,98.82085808228508,152.91025005415364,117.7442628021076,157.8023658771892,150.78891361356563,154.1535661552927,130.2303494834447,163.1984917178987,128.11433359128975,85.29086088449941,112.53589464704191,106.06099758705706,51.05553110358266,50.983435743858955,61.621587262306015,18.10279002995736,51.08353877251339,52.805714170074246,8.71968709117798
gene-CPT_phageK_gp055,gene-CPT_phageK_gp055,phage,0.1261706401752316,0.206705973135558,0.2025132220700564,0.1514683715777532,0.7171716418753372,0.3191203448350473,16.464815095637963,4.172029263541605,6.609290653684254,379.45191504424565,74.54305640219343,654.255503646922,1155.4376857337434,589.3419394289695,1170.5119119512838,268.67802053718054,599.2479845330436,301.6656305962903,120.53176403259434,148.103778327458,131.81738118701546
gene-SAURSH1000_RS00660,gene-SAURSH1000_RS00660,host,4.462870365910472,9.066312346880949,7.736296469007192,12.644158308445062,11.432323646904855,12.371461617753898,11.870597792025585,13.264098679884423,9.996190031909784,14.728234531613184,11.95823949728921,6.743181373369981,8.771488280115648,9.83945074743037,4.178190380343458,3.395684141219683,5.396743836380478,1.2542593513286,3.5195160130276446,5.425427597024052,1.5504017323714798
gene-SAURSH1000_RS07560,sel26,host,2.787818208812091,2.4294128316728925,4.665065537884726,6.907199127804637,6.1812004724713665,11.251852795976768,9.759673870998286,3.8073311348092354,6.964316432718538,10.927171635084646,6.906510532974329,4.325839559588024,6.091172630364253,4.938825434927032,1.4971767263991438,2.5816738298326976,4.56160083968331,0.858022743503207,2.657801842507294,1.175681608154701,0.4545471214428688
gene-SAURSH1000_RS12250,gene-SAURSH1000_RS12250,host,31.50111605253071,49.82370193932078,36.573393971164215,40.214852653893495,65.87775443681706,47.52947282281016,34.50976355941509,42.20214106542336,39.51955584723987,29.03597870548285,29.623023986546094,23.93617696269227,33.39566729335164,42.05254618222609,12.290293869869693,24.731712327839475,30.57404330668311,7.316362923478129,16.108223898649694,21.79232596036888,2.550822362406018
gene-SAURSH1000_RS06140,gene-SAURSH1000_RS06140,host,16.14275370421756,24.802394237242964,25.37331392475505,52.31445251605121,39.143604258611575,50.137750357623226,49.82878823521113,67.51628322393667,40.33946364490045,40.55376419984419,48.454311273543645,12.981880660457692,20.331486968525596,22.65849323805224,9.020528008851226,9.03370969544246,16.635438939759457,2.9383491545170015,9.14463011474813,14.552178906429194,4.059429254983224
