geneID,symbol,entity,0_R1,2_R1,5_R1,10_R1,15_R1,21_R1,28_R1,35_R1,42_R1,49_R1
gene-Y11_RS03850,purR,host,24.120362035164785,23.998164511948296,23.378448843579363,21.665468752101813,20.49904396724823,18.184532280436308,19.657502832238595,21.515747554670384,20.140012825820502,18.62563219549971
gene-Y11_RS02420,rluC,host,24.585411686505747,26.164875366419697,19.88562151922534,13.956005047224991,14.033461291979355,10.256246991129354,13.584573734429336,14.483431005603356,16.93462828765023,20.871635007947404
gene-Y11_RS04815,gene-Y11_RS04815,host,17.044975267395078,12.19491097625754,12.347372611778209,11.238212673405869,12.213625803043264,11.913403801223469,11.176069986588804,12.858832354370875,13.103014143294876,13.228202111214712
gene-Y11_RS01125,gene-Y11_RS01125,host,4.777733048413594,1.607862721532245,1.6798515469249775,2.089362418186811,2.118698622776168,2.356865838817108,2.7964778714694973,4.7061886089905265,4.750765340689534,3.304980102188728
gene-Y11_RS05565,gene-Y11_RS05565,host,7.693117411198171,3.3522491777091825,3.4689043150420344,3.7020626817728632,4.553489232679308,3.831768191306192,4.488490525862738,4.572551483082749,4.4186301607591565,5.184686975263951
gene-Y11_RS06860,gene-Y11_RS06860,host,110.5824477181593,205.32785481814904,379.8811972328359,489.56279673598544,602.730518094618,679.8730121557608,813.6085407135789,814.69236295493,844.6333283762782,872.5701522639729
gene-Y11_RS06095,gene-Y11_RS06095,host,0.0232597512393103,0.0431776979344157,0.0370498396887153,0.0170103130741443,0.0348031306744452,0.0065060938391543,0.0205121768684228,0.1100715342851027,0.0083881769370347,0.0442834812066089
gene-Y11_RS03905,gene-Y11_RS03905,host,15.30703083830612,7.920359899278561,7.522879267367833,6.882039600731606,7.913314030603803,7.398793609909885,9.378081199165171,9.68597806902652,10.461933715041706,10.770919393283547
gene-Y11_RS09955,gene-Y11_RS09955,host,58.05469722852516,21.6463515013982,26.92224421578164,28.26633741730104,32.42727594884082,32.695647437005626,30.784192404673338,32.486261254467074,40.80384263025019,32.178565569675776
gene-Y11_RS19785,nrdI,host,350.7394746545297,264.72995017021185,246.53160928016175,192.95516333220584,174.1820454826887,164.63974077692484,164.05092067981462,143.47543919563986,148.51658715277134,157.30555328136444
gene-Y11_RS15870,gene-Y11_RS15870,host,9.363035456502027,5.35608365495597,8.948478229901582,16.663763984057514,20.91373211748781,20.93087578999797,21.838167420561263,26.1847340214298,27.60165164253908,28.493042602801484
gene-Y11_RS03070,gene-Y11_RS03070,host,19.051648025370973,10.431140345640683,12.41068123161857,9.381537187371569,9.305512604537723,9.007018486010605,10.095643872678982,10.055713180100687,12.673616099592476,8.540645642573246
gene-Y11_RS15190,pckA,host,179.69579261609613,62.7915989981035,60.89141152840362,51.96631743803229,45.352953957031694,41.37420255133402,39.80023260395355,37.550148528480456,38.37227461026139,35.52332295431754
gene-Y11_RS18990,gene-Y11_RS18990,host,43.34854711166792,35.23942635593592,35.266052926998306,32.50834127474491,28.98130275023051,31.498290420377412,31.194098094422777,29.291822316998942,33.03659999755724,29.98700213386729
gene-Y11_RS03870,gloA,host,201.0350561268548,167.19026907028967,163.28877772902442,147.67678401482388,134.54268834264192,106.52590095193337,131.79224462791615,104.87370125301844,121.2260564495698,134.7232441382674
gene-Y11_RS18665,ppdD,host,13.29463216007972,5.112358546325683,4.771303906726337,5.389571056912677,7.352684259156637,6.521798203593652,10.466302881290588,10.033433397426723,14.383351617673828,9.254087039570331
gene-Y11_RS20285,gene-Y11_RS20285,host,8.179202062721778,4.172559873926759,4.100220258720073,3.694378302579928,4.634629649879803,4.079320837149755,6.541490989315967,6.898646250601622,7.260160712317532,6.671544893289822
gene-Y11_RS05355,minC,host,175.20321285689292,243.7355782845268,216.8242690700277,156.5990220241799,119.5984509135776,124.6727248784482,117.07257768033794,110.82538151015014,109.97735119186936,112.28426673477104
gene-Y11_RS16140,glpA,host,6.0573954341590825,3.1192132175186327,2.6214372442361245,2.406404615869438,2.954104863442856,2.9869335378734863,3.0204180438752695,4.480910816111386,4.59936506074695,5.3720676125486895
gene-Y11_RS00615,gene-Y11_RS00615,host,20.48545984812956,14.714500931823048,14.958561293365674,19.923743155887585,21.773912123116823,26.917610222286633,34.123912219357024,37.60527215421363,42.980573235440346,44.523474161395875
gene-Y11_RS05285,gene-Y11_RS05285,host,145.7898749989118,90.15539061973271,94.03371960741124,58.71467360677988,47.278424303295864,45.21268574240336,38.45170236767929,32.29940888212713,35.20986441392048,27.887598640691632
gene-Y11_RS08085,ptrR,host,19.960235216956004,24.92020191804571,22.502028497839408,23.03606984002999,23.318680461456093,26.125556333219276,27.48815602644038,34.73522718789511,33.28746780844046,36.67166997283457
gene-Y11_RS15555,rplN,host,6339.169459674654,6524.555610402119,6445.658493931949,7030.684766412591,6947.992037113403,7059.169006146016,6232.653063003097,6925.135019150079,6295.185409875259,6149.216342594561
gene-Y11_RS08715,sucD,host,629.1378487721498,355.31979810310105,386.4366056714144,376.1934656007094,342.3686286667491,337.81029252050735,375.9537583428355,346.7659054407453,337.0739947258134,303.71570162060436
gene-Y11_RS20280,gene-Y11_RS20280,host,71.297895449184,49.37889058140467,41.703149351565166,30.836824239728692,25.36210960389241,25.95680869289577,25.682769992951613,22.9891574128532,21.098928809588685,24.7538077265305
gene-Y11_RS02715,gene-Y11_RS02715,host,24.95869391266354,12.231513526300615,10.89251895339909,7.891043246389346,8.865543444721567,7.110886212841001,8.120968529937471,11.572137898432215,11.62192020863442,13.457109695586666
gene-Y11_RS05730,gene-Y11_RS05730,host,81.93975599903612,54.38864596762632,68.00917049686345,48.7965471639554,48.858158929819744,45.44786247879756,38.430426024634265,33.61925945386647,37.68259138570854,33.58782028871287
gene-Y11_RS13405,gene-Y11_RS13405,host,30.07893480367635,15.761373191144,14.465021328694844,16.253091096266427,17.149896159591496,17.364831529835225,17.927642583001596,23.216749924705113,24.81326509235964,26.365745567387226
gene-Y11_RS07795,galU,host,76.28963459511564,51.798059906267454,52.19446688656436,39.8216583706044,36.02862273031508,30.604271110664367,27.80083704900248,26.32652108254281,28.17563214431991,25.15999532845309
gene-Y11_RS17690,gene-Y11_RS17690,host,106.807804479564,90.63956293501036,71.73190008284722,45.120318052745134,38.46846409109388,31.96114515162063,30.907816765345853,31.844456131321976,31.388277322587083,38.38833078208192
gene-Y11_RS09125,cspE,host,162.013471282292,82.14544695537481,89.60239087003738,76.04338957559973,96.55737958239705,64.17778262497679,59.495275975762446,90.06200930547323,86.34957102522341,67.20030925526105
gene-Y11_RS09965,gene-Y11_RS09965,host,7.138138538329461,2.658019084842636,4.206786997615492,5.468475447075915,5.842510927586953,6.648551269856436,9.269370678132823,10.443017390910722,10.889799721320536,11.57074223751243
gene-Y11_RS01160,menB,host,109.65248559942243,86.77286080004922,88.81250753454393,69.13907173267013,60.72026761424241,54.312279906183925,48.49293774389593,47.73305739052637,40.41335660393387,50.84678860093836
gene-Y11_RS07740,hisG,host,67.44816144872723,59.1950694709584,56.18341429947919,51.34290836421276,46.2220378487307,44.44976323097905,39.83833967031355,39.05428683581328,45.02991472400632,56.77337138004572
gene-Y11_RS08745,sdhD,host,559.3757627051424,392.10873492012865,406.80608995948313,290.0572190089698,270.78575821252105,239.982992132824,230.63361183521883,221.57165419317352,227.7941054855461,211.11538858613463
gene-Y11_RS18125,gene-Y11_RS18125,host,28.442827029859927,12.599562888182918,15.004705291833014,15.220436534414572,15.303433745134628,14.999307878650043,21.819348542527127,19.738252981337656,25.24092960248769,19.54679232183632
gene-Y11_RS20375,iscX,host,355.909604329006,322.4446037416896,315.8683529678743,311.9757427968206,246.14926018915548,257.54518121109646,236.87523078033453,205.27635681309255,206.33638259064392,205.2027780576265
gene-Y11_RS02670,gene-Y11_RS02670,host,9.610592419304892,3.1671720618788575,3.726777992217835,5.098013919243777,6.009040600779358,5.809382450930666,6.1686891358783775,10.53083109568962,11.9293540043265,6.619919571579095
gene-Y11_RS09560,tomB,host,279.8420383371831,227.98456378121796,321.47368754919444,444.4180775460502,524.6990314332293,624.5250255473213,705.9841010814043,692.7769713544541,818.761767236709,854.4460975928337
gene-Y11_RS15530,rplV,host,10668.723606105865,10369.38742621087,10250.738561122227,10327.578035965596,10354.695432022028,10761.7294676644,9355.596108323456,10161.950690583406,9208.010599377352,10002.35298676712
gene-Y11_RS17535,gene-Y11_RS17535,host,147.77401198566372,92.38568249552024,106.33482851956344,90.305405860553,89.64137786980838,77.0723093589391,80.59375754892098,88.79155861725808,80.5395147321603,76.89108813728772
gene-Y11_RS12445,mlaC,host,111.96398437468008,149.43408730574626,156.62381866662625,146.49590897872616,136.59189215686618,134.60161812288217,133.1762406899114,124.14303213868388,125.27818511615412,110.24654450356604
gene-Y11_RS01635,gene-Y11_RS01635,host,21.439675704834276,20.524518713124547,21.557449222879008,17.414308009655244,16.962797296934067,15.658541347384643,14.732871035744736,20.91521021320313,26.37871942274012,40.06105127355875
gene-Y11_RS23425,gene-Y11_RS23425,host,13.417154904883756,8.328459799173592,12.012150824516526,8.803857634654134,8.603930527820136,12.949989421206311,11.832244104781056,18.645081940514903,16.237161860556963,14.236253538300634
gene-Y11_RS07990,gene-Y11_RS07990,host,3.143577323154334,1.1051861324118577,0.9323976637133676,1.3476661244968302,1.2351828075213482,1.4204153172236709,1.5515720201039118,2.4302475377730848,2.751480302836786,3.438570538824119
gene-Y11_RS12270,gene-Y11_RS12270,host,6.658083671360499,4.1455968553806075,4.714739530546955,4.690255389710257,4.783426234061689,4.658048014738474,5.936323352668349,7.133522625574046,7.057736610253463,7.025719861965342
gene-Y11_RS22985,gene-Y11_RS22985,host,14.356137380208102,9.08243384023353,10.929894495576466,13.902749008961464,17.735979553511584,19.240433039390823,24.687876911486907,26.171369732347728,28.721315201276187,32.56342549011043
gene-Y11_RS07005,gene-Y11_RS07005,host,13.70424285758403,6.6592465320042535,6.518278046004078,8.698321726885279,8.640881126392788,11.28588326012148,11.006163517198097,12.956253837935453,12.86802801024365,16.266259413136055
gene-Y11_RS08585,gene-Y11_RS08585,host,30.216717274821814,22.707293687768388,18.25930099366625,14.455027582676705,13.796135834543428,13.603169784621258,13.57635618445176,15.711555305602989,14.280732968648902,19.69398334540069
gene-Y11_RS19995,gene-Y11_RS19995,host,39.08988774405123,21.56266378265412,22.42638747919128,21.03901367383359,22.324363922113953,22.370469106950267,24.11305643351828,24.548667382666544,27.36115082319622,21.398349518790933
gene-Y11_RS02520,gene-Y11_RS02520,host,29.75401404513221,12.698929817217657,8.98646654351274,7.526080527266887,5.368876346469156,5.0204158681048145,5.675585340347239,5.767774425870578,9.173293437684071,6.519685589905667
gene-Y11_RS03830,gene-Y11_RS03830,host,190.7579145422743,146.62456959863326,149.87870222243987,142.20918240029062,150.39016617733984,122.24693661353449,135.9590365414112,124.11703035103815,130.52842131719817,104.38900335082243
gene-g042,g042,phage,0.0616653870065435,109.91515612686904,162.13044312748974,292.1240402524225,248.84885932333904,313.42638026151457,345.41074764317034,299.215989343493,287.5650423464843,366.554764945425
gene-Y11_RS15400,tauD,host,26.67540050433948,17.77230664109544,18.312570586495127,22.34505981118533,25.025049685310453,25.403698602308108,31.043548863575207,35.829142377486605,37.73986040957782,50.80783064905879
gene-Y11_RS11155,mdtN,host,14.356583029223444,11.146803844689275,10.15855793055858,9.103044741181083,8.487332937381014,7.558928533045806,7.636507629454966,10.71127374458491,11.220936187330883,9.42448638492972
gene-Y11_RS13800,gene-Y11_RS13800,host,39.2857198431951,24.678645031394687,21.603020525696127,14.625467181149284,12.812523964006475,11.589955565069491,12.524735195859012,14.067142081636137,17.52961216301528,16.680701700905445
gene-Y11_RS14440,gene-Y11_RS14440,host,16.20607356589795,9.25265455180199,8.95012193828943,9.06315647471282,9.786183714159606,10.10362958237201,11.593036179707982,12.93171322452487,14.863798848577066,14.193243708879786
gene-Y11_RS14565,gene-Y11_RS14565,host,13.058407447533924,5.635695366816674,5.0028267767532215,5.808401538696404,6.373430053856069,6.434419647730971,9.227004586709056,11.426202234329796,15.55878532055032,10.840221092242937
gene-Y11_RS01375,yejM,host,29.16329392091572,46.23135758679285,34.50846851108408,29.79131616753625,29.841980147749517,28.327032106921024,31.317977922188412,32.47881173592422,38.382810796387325,41.306713016737234
gene-Y11_RS07760,hisH,host,75.03926345250592,63.309726989793866,61.21980099581715,49.81811253492315,41.45651002700598,40.559781613857226,36.52396130736874,38.49874341142284,33.27466310144451,38.39283409130217
gene-g181,g181,phage,0.2410556037528522,72.75991636286408,126.63365752223342,208.66705687262603,168.23471777058774,248.73743088009,270.7570051764787,284.31300720492925,322.08311753594353,503.4548720669179
gene-Y11_RS05665,astA,host,6.537065693679228,4.310531913441012,4.211474551899346,3.177782128573816,3.2975607074455153,4.340843244996455,3.9130830820147993,4.793557306936987,4.750859773534559,6.014208695617104
gene-Y11_RS19360,recC,host,47.43412390680125,35.784462155468425,31.400292906032114,24.358738054713676,20.079327411938703,18.127308754018262,18.372158245066583,18.071628371732192,20.058325116965715,18.9150192294488
gene-Y11_RS00905,gene-Y11_RS00905,host,9.34432574023611,5.610083949085622,5.632805234351253,5.851399135819408,5.695164329217981,5.859064227394923,7.709533026485404,8.499739145573857,9.03219845191227,7.261640056236224
gene-Y11_RS05265,gene-Y11_RS05265,host,18.23324705912038,14.624686908202513,13.78574880392772,13.867438528630768,15.373552571000078,15.070930403040611,16.850859030279853,17.49436515139202,18.543405498104285,19.308510867549664
gene-Y11_RS19250,gene-Y11_RS19250,host,23.198518591861703,11.41505870544822,13.048229774055336,12.600132277032912,11.77613067002866,13.402250699642112,14.628521298768748,15.356469741649294,17.305940449619836,18.272558969991017
gene-Y11_RS20310,gene-Y11_RS20310,host,25.575000363965177,19.349828052869967,17.155150797130407,13.88067987751328,14.928997398463228,12.906640632658926,13.47905093957374,14.89830461629638,18.602325260886353,14.63488747047221
gene-Y11_RS04515,gene-Y11_RS04515,host,12.176818508020292,5.820689042319904,5.683517349685219,6.081104349671282,8.43587340211844,8.792322581041219,9.46706664049599,12.576820025368653,12.282734194150091,11.79247607696458
gene-Y11_RS18285,nhaR,host,91.06518246707336,125.23207695660432,337.5819855134697,556.847227351358,726.1819388371828,736.7772618180821,843.3396909860252,822.3986914356092,867.9040327597233,763.7396641118262
gene-g302,g302,phage,0.0723166811258556,41.85708841686535,67.66338122670702,132.9745657552986,96.5662127331879,157.2729893000298,144.02345276660375,176.96924566947365,158.79871276731663,255.89459213042124
gene-Y11_RS20325,gene-Y11_RS20325,host,16.16779133489263,19.2621442038252,19.608348961768197,16.914874680436288,17.18940263670153,17.400288880585677,15.48578591721377,19.83797316872447,18.845783932924913,20.48812487499112
gene-Y11_RS02470,pabC,host,30.36336384870927,36.07388325651076,34.91679284548762,35.58916258077646,34.038546572511564,36.07872716598497,47.03136338019692,45.79338414843802,51.23077539170912,50.589642167438925
gene-Y11_RS19560,fabZ,host,686.6785342547382,613.5222822462657,544.9398880164835,419.0461166614039,356.8806346188472,298.64606331901325,283.96393016276835,261.2845019610234,301.92460300751384,284.4035578488277
gene-Y11_RS16585,thiS,host,19.273654765731784,8.683743942189043,10.023364092502296,8.885476671177654,8.60342295124484,10.19553457534579,6.875559225537926,12.261717658614932,18.197336086537387,13.065345419399438
gene-Y11_RS18915,relA,host,156.6515210304928,137.99895952640864,129.99301780049814,110.9182465734904,101.92018402520308,88.97648350911166,91.8248935685518,90.58152882035289,89.59376882623351,93.38640797407604
gene-Y11_RS10615,gene-Y11_RS10615,host,30.1261419003414,16.972892951404784,16.701353517895733,17.96657958985465,14.402026670454676,14.664108420071734,16.086983627386978,17.635004382394687,11.163956066584142,14.707024291041156
gene-Y11_RS01530,gene-Y11_RS01530,host,26.00251595977276,23.613532910889283,35.19354258560882,34.54702637720472,36.68075285558045,35.85191802084686,40.774326932314445,42.960972329822646,44.310658023628605,36.552542868609734
gene-Y11_RS09895,sbcD,host,24.891763518760023,19.128870196271325,15.223662506321704,12.625771020887758,8.781873601929556,8.032930708593815,9.608340708502068,9.474116104538895,10.690112040399542,10.348438381609496
gene-Y11_RS14845,gdhA,host,78.67828916864579,56.805928705577855,51.25550907029095,42.93456177142382,38.34588073588669,37.57312759704289,30.8949096803532,34.20920960677798,32.19026559858493,33.71779844011458
gene-Y11_RS01605,gene-Y11_RS01605,host,68.15847196111898,40.50123019681936,38.070731180501646,39.25067886174895,42.517267187871504,36.19807258551811,36.787097418835096,42.00276772714785,46.66945253688834,42.750065025554605
gene-Y11_RS08480,moaE,host,43.00527754634495,39.29330641242719,33.64959678536288,27.520884136686128,28.974050791928914,27.570412834342655,30.83265452008884,28.08303465108779,34.06410878709502,43.067826330465635
gene-Y11_RS10210,hpxZ,host,10.092568340070969,5.3801419891302285,6.541795415176795,4.6450022352698275,4.916607051623786,5.433344878233289,5.057444166488822,8.153725829737777,8.028070550389053,6.50411055601068
gene-Y11_RS06985,mtfA,host,104.94643536966994,27.42872927932554,19.39426391860586,15.375926650042764,13.35560863744129,11.200143438225954,12.747705619937705,12.20387936777241,14.975337167685767,15.359692409138267
gene-Y11_RS02915,gene-Y11_RS02915,host,236.53422529035632,206.55217604772025,201.82640821549847,160.76531937939166,133.33899720888718,122.82171419086318,108.6581289162531,100.33182219990476,91.25287985376708,84.48092560228402
gene-Y11_RS13135,metA,host,20.72533873169281,10.889303992742413,12.237777177284087,12.492044689785637,14.979812744789486,14.491757366930242,19.40862175290173,20.465159665763235,22.866765620332984,20.939115533684458
gene-Y11_RS14160,gene-Y11_RS14160,host,13.408860764204867,4.297060869124219,5.753014822868214,7.306372862131277,9.71070966976684,11.041057087020578,12.733687200413458,13.128861268917465,18.99361539296139,15.317215413297143
gene-Y11_RS06955,gene-Y11_RS06955,host,11.205197580898712,8.016248033652394,7.298989155265344,6.6039208997436045,8.705639985071464,7.105913716325379,9.364328634318806,10.786174902374338,13.418377235727569,12.21366981666149
gene-Y11_RS09745,ispA,host,92.32272584252968,83.33847025693721,68.10996333998946,50.336453020246225,38.13396356686642,36.95668987022789,34.42076908338092,37.211686821015725,36.060362806533824,45.13885919864536
gene-Y11_RS16060,uvrD,host,74.45475406066772,58.8254154375483,57.67522337104808,48.55470005511528,43.2830820657198,39.17814502152274,39.090974380917494,42.58919738505179,42.036633223581376,48.88815251429884
gene-Y11_RS12700,gene-Y11_RS12700,host,9.96485525429092,4.512485868796579,4.669633906594163,4.964421014643926,6.741106460772782,5.990031796866876,8.035983687061629,8.606483076986693,13.353551887975762,8.830710604634048
gene-Y11_RS16105,rhtC,host,54.01858111731187,41.16148717000003,42.0776640207335,32.38517083040641,26.6393105933825,25.378857698315073,23.530736925262964,29.343213055430695,26.95522423548872,24.861131423139867
gene-Y11_RS06900,gene-Y11_RS06900,host,22.317180272630026,11.644023754880042,10.6234548312827,10.169791713270593,10.401585751403502,10.626025032611809,11.447022354038427,13.21449377851457,13.256373609973322,14.69173509417665
gene-Y11_RS16935,gene-Y11_RS16935,host,158.18644373435308,212.06848784706335,193.7119126918538,159.68967096272178,131.40649957803993,126.23200951429754,90.73644098758122,96.64613147526089,77.13101465009046,83.89850529176981
gene-g040,g040,phage,0.0297933892278806,161.43898686341353,252.82294403565692,438.0576096241186,407.6521420973003,479.09310644923846,479.5797656094697,462.5069099685493,432.2797032435967,524.2194913947995
gene-g080,g080,phage,0.1157449525956155,27.107575587482437,38.224319606847594,62.43068403428867,48.15723396782444,62.258206109833154,77.08329551604258,87.35378707662153,91.15132299727942,94.05495097703688
gene-Y11_RS17480,rpsO,host,1324.0675418980695,1011.9177101147204,1184.1795661627812,1141.8512857280857,1317.814576736895,953.349641220192,1500.4917200158338,1545.120745292155,1296.1998175491733,1217.4857488132989
gene-Y11_RS07580,gene-Y11_RS07580,host,3.191512862166252,1.7894709766592458,1.751891631546998,1.4933881754059115,1.583113835703582,1.7793365407003408,1.900660329532189,2.2143802779708905,2.3788539224881387,1.87508911851984
gene-Y11_RS11630,gene-Y11_RS11630,host,10.76041111203861,6.726026788168104,6.392746661747599,7.944364925401981,8.479967229382844,8.455319553364946,17.9678729169887,15.500661945796235,19.266938899851585,17.138221486739404
gene-Y11_RS01365,gene-Y11_RS01365,host,14.77575697477187,10.395030777710602,11.45395793976634,15.117915744645764,14.598670348977112,17.08337589815944,19.307086477403036,22.449736897060152,18.741284321569953,18.751840116938546
gene-Y11_RS17410,greA,host,481.14243687175434,369.13216822556046,413.01231897101707,437.6804905865859,446.1523077660877,466.58194178871344,488.9290218801379,436.26076860024,508.3472625077142,442.8612150473369
gene-Y11_RS04780,nth,host,54.9032298248494,44.20371302570594,34.04603259245732,31.887660068701773,19.745084556936423,21.1175037049732,25.623926365586396,22.795699777429313,22.883025078407854,29.45480573991213
gene-Y11_RS03535,scpA,host,3.267230567788659,1.4663508548859918,1.49925933102313,1.917478619790047,2.0713738604525656,2.666988905864468,2.7046811339876538,3.6637928235518378,3.590960949170595,4.04571406906029
gene-Y11_RS14340,gene-Y11_RS14340,host,24.69184069704918,16.268790758501208,17.644578661314156,16.835433256424178,17.43090018014901,16.623912201767276,17.58715964715133,19.342145360934506,19.347323562230983,18.764617386594026
gene-Y11_RS16135,glpT,host,295.94215147726,217.1957040296314,192.0896808365822,174.23836795651647,156.7849577669557,146.45680719152335,124.5191696797611,121.7664199313418,110.19960027864008,93.03422513285057
